golden_provider_id,cluster_size,source_records,rules_applied,conflicts_detected,created_at
GPROV0002729,1,CRM_B_P_PROV_01588_590,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:34
GPROV0002730,2,CRM_A_P_PROV_01589_667|CRM_B_P_PROV_01589_648,npi:trust_then_latest|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:34
GPROV0002731,1,CRM_A_P_PROV_01590_224,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:no_non_null|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:34
GPROV0002732,1,CRM_B_P_PROV_01590_554,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:35
GPROV0002733,1,CRM_B_P_PROV_01590_588,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:35
GPROV0002734,2,CRM_A_P_PROV_01591_368|CRM_B_P_PROV_01591_937,npi:trust_then_latest|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:35
GPROV0002735,1,CRM_A_P_PROV_01592_585,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:35
GPROV0002736,1,CRM_B_P_PROV_01592_646,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:no_non_null|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:35
GPROV0002737,2,CRM_A_P_PROV_01593_989|CRM_B_P_PROV_01593_548,npi:trust_then_latest|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:no_non_null|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:35
GPROV0002738,3,CRM_A_P_PROV_01594_295|CRM_B_P_PROV_01594_678|CRM_B_P_PROV_01594_749,npi:trust_then_latest|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,"{'specialty': ['Psychiatry', 'Gastroenterology']}",2026-02-05T15:28:35
GPROV0002739,1,CRM_A_P_PROV_01595_558,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:no_non_null|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:35
GPROV0002740,1,CRM_B_P_PROV_01595_599,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:36
GPROV0002741,1,CRM_A_P_PROV_01596_482,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:36
GPROV0002742,1,CRM_B_P_PROV_01596_363,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:36
GPROV0002743,3,CRM_A_P_PROV_01597_150|CRM_A_P_PROV_01597_706|CRM_B_P_PROV_01597_433,npi:trust_then_latest|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:36
GPROV0002744,1,CRM_A_P_PROV_01598_807,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:36
GPROV0002745,1,CRM_B_P_PROV_01598_988,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:36
GPROV0002746,1,CRM_B_P_PROV_01598_717,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:no_non_null|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:36
GPROV0002747,2,CRM_A_P_PROV_01599_162|CRM_B_P_PROV_01599_383,npi:trust_then_latest|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:no_non_null|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,"{'first_name': ['Turvi', 'T.']}",2026-02-05T15:28:36
GPROV0002748,1,CRM_A_P_PROV_01600_124,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:37
GPROV0002749,1,CRM_B_P_PROV_01600_812,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:37
GPROV0002750,1,CRM_B_P_PROV_01600_139,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:37
GPROV0002751,2,CRM_A_P_PROV_01601_754|CRM_B_P_PROV_01601_984,npi:trust_then_latest|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:no_non_null|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:37
GPROV0002752,2,CRM_A_P_PROV_01602_667|CRM_B_P_PROV_01602_965,npi:trust_then_latest|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:37
GPROV0002753,1,CRM_A_P_PROV_01603_899,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:37
GPROV0002754,1,CRM_B_P_PROV_01603_267,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:37
GPROV0002755,1,CRM_A_P_PROV_01604_985,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:37
GPROV0002756,1,CRM_B_P_PROV_01604_683,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:38
GPROV0002757,2,CRM_A_P_PROV_01605_849|CRM_B_P_PROV_01605_111,npi:trust_then_latest|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:no_non_null|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:38
GPROV0002758,1,CRM_A_P_PROV_01606_382,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:38
GPROV0002759,1,CRM_B_P_PROV_01606_761,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:no_non_null|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:38
GPROV0002760,1,CRM_B_P_PROV_01606_772,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:no_non_null|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:38
GPROV0002761,1,CRM_A_P_PROV_01607_278,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:no_non_null|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:38
GPROV0002762,1,CRM_B_P_PROV_01607_274,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:no_non_null|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:38
GPROV0002763,2,CRM_A_P_PROV_01608_433|CRM_B_P_PROV_01608_305,npi:trust_then_latest|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,"{'specialty': ['Gastroenterology', 'Pediatrics']}",2026-02-05T15:28:38
GPROV0002764,3,CRM_A_P_PROV_01609_691|CRM_B_P_PROV_01609_126|CRM_B_P_PROV_01609_271,npi:trust_then_latest|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:39
GPROV0002765,1,CRM_A_P_PROV_01610_236,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:no_non_null|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:39
GPROV0002766,1,CRM_B_P_PROV_01610_213,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:no_non_null|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:39
GPROV0002767,1,CRM_A_P_PROV_01611_601,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:39
GPROV0002768,1,CRM_B_P_PROV_01611_492,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:39
GPROV0002769,1,CRM_A_P_PROV_01611_540,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:no_non_null|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:39
GPROV0002770,3,CRM_A_P_PROV_01612_418|CRM_B_P_PROV_01612_263|CRM_B_P_PROV_01612_273,npi:trust_then_latest|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:39
GPROV0002771,4,CRM_A_P_PROV_01613_673|CRM_A_P_PROV_01613_975|CRM_B_P_PROV_01613_696|CRM_B_P_PROV_01613_792,npi:trust_then_latest|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:no_non_null|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:40
GPROV0002772,1,CRM_A_P_PROV_01614_231,npi:trust_then_latest|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:no_non_null|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:40
GPROV0002773,1,CRM_B_P_PROV_01614_729,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:40
GPROV0002774,1,CRM_A_P_PROV_01615_651,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:40
GPROV0002775,2,CRM_A_P_PROV_01616_138|CRM_B_P_PROV_01616_284,npi:trust_then_latest|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:40
GPROV0002776,2,CRM_A_P_PROV_01617_849|CRM_B_P_PROV_01617_725,npi:trust_then_latest|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:40
GPROV0002777,2,CRM_A_P_PROV_01618_884|CRM_B_P_PROV_01618_328,npi:trust_then_latest|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:40
GPROV0002778,1,CRM_A_P_PROV_01619_195,npi:trust_then_latest|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:40
GPROV0002779,1,CRM_B_P_PROV_01619_294,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:no_non_null|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:40
GPROV0002780,2,CRM_A_P_PROV_01620_846|CRM_B_P_PROV_01620_435,npi:trust_then_latest|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:no_non_null|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:41
GPROV0002781,1,CRM_A_P_PROV_01621_492,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:41
GPROV0002782,1,CRM_B_P_PROV_01621_332,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:41
GPROV0002783,1,CRM_A_P_PROV_01621_953,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:41
GPROV0002784,1,CRM_A_P_PROV_01622_616,npi:trust_then_latest|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:41
GPROV0002785,1,CRM_B_P_PROV_01622_626,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:41
GPROV0002786,1,CRM_B_P_PROV_01622_729,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:41
GPROV0002787,1,CRM_A_P_PROV_01623_441,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:no_non_null|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:41
GPROV0002788,1,CRM_B_P_PROV_01623_847,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:no_non_null|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:41
GPROV0002789,3,CRM_A_P_PROV_01624_470|CRM_A_P_PROV_01624_977|CRM_B_P_PROV_01624_425,npi:trust_then_latest|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:42
GPROV0002790,3,CRM_A_P_PROV_01625_801|CRM_B_P_PROV_01625_376|CRM_B_P_PROV_01625_925,npi:trust_then_latest|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:no_non_null|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:42
GPROV0002791,2,CRM_A_P_PROV_01626_892|CRM_B_P_PROV_01626_952,npi:trust_then_latest|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,"{'first_name': ['Leela', 'L.']}",2026-02-05T15:28:42
GPROV0002792,1,CRM_A_P_PROV_01627_505,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:42
GPROV0002793,1,CRM_B_P_PROV_01627_453,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:42
GPROV0002794,1,CRM_B_P_PROV_01627_192,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:42
GPROV0002795,1,CRM_A_P_PROV_01628_576,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:42
GPROV0002796,1,CRM_B_P_PROV_01628_702,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:42
GPROV0002797,2,CRM_A_P_PROV_01629_243|CRM_B_P_PROV_01629_276,npi:trust_then_latest|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,"{'first_name': ['Banjeet', 'B.']}",2026-02-05T15:28:43
GPROV0002798,1,CRM_A_P_PROV_01630_408,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:no_non_null|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:43
GPROV0002799,1,CRM_B_P_PROV_01630_498,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:43
